document_id,publish_date,clean_title,authors,tags,category
61fb40979a794738c8e0c130BM49cv3MSVql0aTOA5X0TA,2022-02-03 02:47:49,В школах Красноярска вновь отменили занятия из-за сообщений о минировании,[],"['54363564cbb20f9283706003', '548f9d8d2ae59686876519a9', '59f02ef99a794777db6a5872', '54a3c2e69a794765296d4b28']",5433e5decbb20f277b20eca9
620f4eba9a79476079276a6eZb65qzCKQG24r3OH-3xiKA,2022-02-18 08:43:48,"Умерла иллюстратор Кира Сошинская, вдова писателя Кира Булычёва",[],"['558a88229a7947d561f61019', '54a51ed69a79476a1bc6176e', '5741fc109a794780d475d6d4', '568b98d99a794790aa259f37', '55110d0e9a79475861c1cbdb']",5433e5decbb20f277b20eca9
6250d4819a79477508a580d4cpH4Be1KS96eUMQ8Ct0ExA,2022-04-09 00:46:36,Мадуро заявил о стремлении Запада «расчленить Россию на куски»,[],"['5479309bcbb20f3bc0504035', '543f0f6ccbb20f559a3b96c4', '621a3d0c9a794728d449ae5e', '5409f1a9e063daa0f408aea5']",5409f11ce063da9c8b588a12
61fcefb19a794751630b4630YZmam_5gQdGP54i_hpwliQ,2022-02-04 10:00:07,«Роснефть» подписала соглашение о поставке 100 млн т нефти в Китай. В текущих ценах контракт оценивается в $80 млрд за десять лет,['54215736cbb20f5cdfa7a8ce'],"['5409f145e063daa0f408ad2b', '546031facbb20f5e476e7725', '5409f336e063daa0f408b236', '5409f140e063daa0f408ad16']",540d5eafcbb20f2524fc0509
625c6e959a79476ba6a05064yxZriXPARJmhuKnRF8YR8w,2022-04-17 19:48:49,Европарламент решил взыскать с Ле Пен и ее соратников более €600 тыс.,['5e1ddee09a7947609de2f69b'],"['547b0741cbb20f5b8c5ab185', '5409f15ae063daa0f408ad8a', '58b6a79e9a7947eeff5adb0f', '542c93d1cbb20f0c445fd0e2']",5409f11ce063da9c8b588a12
626b97169a7947d4b2cba50dKHTQOrclQUK5l_FocKelxQ,2022-04-29 08:37:24,Руанда изымет продукцию Kinder из-за обнаружения сальмонеллы,[],"['577bdc739a79474bee4c8420', '54dfb86b9a794723a31d992f', '580468309a79471c6854866d', '55928cbc9a794751dc82f91a']",5433e5decbb20f277b20eca9
6200cd819a79476923f77107yC4N9MCISWKA7vNggSPfSw,2022-02-07 07:57:27,Грабитель погиб при взрыве банкомата в отделении Сбербанка в Подмосковье,[],"['55110d0e9a79475861c1cbdb', '542e6babcbb20f0b4063b2ad', '5409f160e063daa0f408adb8', '5448b9d1cbb20fbeeabcf750', '5427a33acbb20f0fc60a86a4', '571ff93c9a79471be4fe1a63']",5433e5decbb20f277b20eca9
6255368f9a79472bc93118151xD1989LQHqdBWn8GY7v0g,2022-05-25 06:00:23,"Благотворительные фонды заявили о сокращении пожертвований. После отключения Apple Pay, Google Pay и PayPal они перестали получать часть регулярных платежей",['5cc18fcd9a79473f104a314a'],"['573abefb9a79475061e26f07', '547d9c15cbb20f782d54a3cb', '553d6aea9a79473a40ea28a6', '543f859fcbb20f5878ef7436', '5592aaf89a794719538d1ccd', '54f6c9dd9a7947d78e28c1eb', '545c6d69cbb20fa231f24388', '59d3a0369a794737ad4fc86c']",5433e5decbb20f277b20eca9
626a3be29a794754e3bb75cc8Qk-_yNVT6GeXD86s7DfIg,2022-04-28 07:47:49,Российские банки попросили ЦБ отложить выпуск новых банкнот из-за санкций,['57f797ee9a7947a5681d187e'],"['567a9be69a7947af9d0e7023', '542d2d97cbb20fc67faf1128', '5409f1ede063daa0f408af4a']",5409f11ce063da9c8b588a18
626273b89a7947f3891cd663I8lBS0nEQ7adXk4Zqd6Xmg,2022-04-23 06:00:32,ЦБ предложил банкам возвращать украденные мошенниками деньги за 30 дней. В каких случаях они должны будут это делать,['5bf2cdb19a7947e0aa3f5fa8'],"['5a3109c99a7947e23072968c', '54d08ef29a7947c247916dc8', '54b916449a79473afd583a39', '565dbf009a794700cbbffcca']",5409f11ce063da9c8b588a18
625239449a794741100c3064WzW2nvYfSzK-hx47GCLLXw,2022-04-10 02:03:32,Трамп назвал «самыми мощными» ядерные силы США,[],"['5688d0f59a7947aaf9ad8ce8', '55805cde9a7947f0c9a6a603', '5409f140e063daa0f408ad1d']",5409f11ce063da9c8b588a12
62660d739a794755712a47e4JQkHsi-JThiT_UHOAqyRwQ,2022-04-25 03:09:15,Расходы стран мира на военные нужды превысили $2 трлн,[],"['54772892cbb20f734f9654c0', '5409f15ee063daa0f408adb0', '5409f140e063daa0f408ad1d']",5409f11ce063da9c8b588a12
626ecb599a794736e44f6246ESNS4eAOS4-nV9xPa_Hfag,2022-05-01 20:03:39,Киркоров призвал Симоньян не «гнобить» Пугачеву и Галкина,['5edf68259a79470758e7ab2d'],"['57cfb2019a794773f936398e', '544fbf57cbb20f41ba37544a', '55f95de39a79477392411389']",5433e5decbb20f277b20eca9
5e2fe9459a79479d102bada6RlUORmFKSCeQIU3k31TQyw,2022-02-18 12:15:05,Каковы последствия коронавируса. Актуальное о COVID на 18 февраля,"['57c3fa919a7947e69071e942','5b8403979a79477107927783','5878a2ec9a7947e531faf52c','54195a4fcbb20f219d7fa7dd','5ed4d5ee9a79473ae5758b77','5fb66f1a9a79472d136e1168','5cc163e09a794725db340099','5e5ce0a99a7947086025e1e4','5a9fa2e39a79470cd086f61a','5edf68259a79470758e7ab2d','604f2c199a79478ec0029eae','5a8d11a39a7947c5e1550980','619226fb9a7947e681606cc3','57f797ee9a7947a5681d187e']","['5577f72f9a7947f6177effbc', '5c124ef99a79476e9d0352d3', '5e2af6549a794790a44be038']",5433e5decbb20f277b20eca9
628d22459a794774234f86beLQ3Zs6bJQLGR5-hMa97qYA,2022-05-24 18:54:37,В Техасе произошла стрельба в начальной школе,[],"['542cb3e6cbb20fdc9b064ee8', '544ab66ecbb20f71ec42940d']",5433e5decbb20f277b20eca9
625ff3e49a794714ac31ca49aBLIIf78TD2eGt5Lg6t_cQ,2022-04-20 13:35:07,Путин усомнился в норманнской теории происхождения государства,['57f797ee9a7947a5681d187e'],"['58abcf539a7947f18bc079eb', '5444c2cdcbb20fdb58bc80b0', '542498c7cbb20feba0485f3c', '625ff3e89a79471530b4260f']",5433e5decbb20f277b20eca9
62471c4c9a7947758b38382aw41ZmOgGQIK_MaQCLz1_hQ,2022-04-01 16:46:27,В Иране сообщили о предложенных России мерах для противостояния санкциям,['5a9fa2e39a79470cd086f61a'],"['5409f35de063daa0f408b273', '5409f294e063daa0f408b111', '5409f15ee063daa0f408adb0', '5409f140e063daa0f408ad1d']",5409f11ce063da9c8b588a12
6268d9f99a794756f6075410Fpy4xX7pT3ivHwdGmN5Qqw,2022-04-27 07:11:32,Венгрия заявила о получении газа после приостановки поставок Болгарии,[],"['5409f15de063daa0f408ada9', '5409f35ae063daa0f408b26f', '5409f270e063daa0f408b0a6', '5409f17be063daa0f408ae13']",5409f11ce063da9c8b588a12
627ea43e9a794729a5bc751d3ZbnYcB0Roya5ZGYuOuihw,2022-05-13 19:42:25,На Украине национализировали заправки связываемой с Медведчуком компании,['6130a7379a79472aeb4546e3'],"['5409f15de063daa0f408ada8', '599ecfca9a79472da7fab0dd', '5409f15de063daa0f408ada6', '55e3f6429a79471f5979ba7b', '5409f15ce063daa0f408ad9f']",5409f11ce063da9c8b588a12
6238da019a79478d72f90e58VutA0piMSeWWi_uvq921UA,2022-03-21 20:04:35,Роскомнадзор заблокировал сайт телеканала Euronews,['54195a4fcbb20f219d7fa7dd'],"['542580eacbb20f48618cb28b', '543e9ac9cbb20f2f475c02e6', '5825fa689a7947a4e6a864f7']",5409f11ce063da9c8b588a12
6287f37d9a794782694e5c0dOtQPCbt6SNSVVKTMiNTMbw,2022-05-20 20:25:55,Возле аэропорта Женевы загорелся строящийся центр для беженцев,[],"['545c890acbb20f2704b92b40', '54317ce6cbb20f21a10d8097', '55928d509a794751dc83069a']",5433e5decbb20f277b20eca9
6280a67d9a7947989997f209xnr1WrKkSS2w5KNapsFmaA,2022-05-15 08:23:51,МИД Хорватии заявил о ставшей на правильный путь Турции в вопросах НАТО,['5edf68259a79470758e7ab2d'],"['5426a035cbb20f7903d4f89f', '5430f451cbb20f73931ecd05', '5409f270e063daa0f408b0a7', '5409f196e063daa0f408ae65']",5409f11ce063da9c8b588a12
6282da309a79474181c112dfOgGyjq48Qzu-1Va_lXTcsg,2022-05-16 23:53:51,Власти Мали сообщили о попытке госпереворота,['5edf68259a79470758e7ab2d'],"['546340facbb20f6340ada51a', '560e00179a794767ce9bdeb7']",5409f11ce063da9c8b588a12
6268de899a794757f8ca2d11qzGsoF2bSHivWBK-GR3zkg,2022-04-27 08:01:13,Reuters сообщил о проблемах с перевозкой российской нефти в Индии,['619226fb9a7947e681606cc3'],"['542b5794cbb20f7c0ab652ca', '5409f203e063daa0f408af72', '5409f294e063daa0f408b111', '57a47c6a9a794732adc4de89']",5409f11ce063da9c8b588a13
624167229a7947d1bd8ef039o194vJYTSRONLXAkUuMQVQ,2022-03-28 09:23:45,"В Киеве заявили, что гумкоридоры не будут открывать в понедельник",['5b4c70ae9a79472e05ca3037'],"['5444f159cbb20f1b736b0303', '5409f15de063daa0f408ada8', '54cfc7e49a79479719452aa9', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
6286b5449a794711c79fbac4ioKTudqARzOPYH3ZTRkTNA,2022-05-19 21:26:53,Небензя пообещал экспорт 25 млн т зерна из России,['60bf2f0f9a79475cc856c5a1'],"['58ca77679a794700b1e37f0a', '5472f5cfcbb20f1479cb0656', '54524b29cbb20f6bf16c6b48', '5656fe1f9a794761532ea7d5', '5409f1b7e063daa0f408aec4', '54709a30cbb20fe23ccc7c31']",5409f11ce063da9c8b588a12
627ce8c29a79470677ddf70edYYtCDh4SjWIQEVTIip2AQ,2022-05-12 11:11:12,"В Германии заявили, что «дочки» Gazprom Germania не получают газ",['604f2c199a79478ec0029eae'],"['5409f15de063daa0f408ada7', '5409f200e063daa0f408af68', '5409f15de063daa0f408ada9', '5409f294e063daa0f408b111']",5409f11ce063da9c8b588a12
624143649a7947c22027fb46ygtDYX20SZy-AM8IBf32XQ,2022-03-28 06:14:26,«Коммерсантъ» узнал о сокращении поставок МС-21 из-за двигателей из США,['57f797ee9a7947a5681d187e'],"['55d9d2649a794719315473b0', '5409f15ee063daa0f408adb0', '5450d374cbb20f195538e830', '543e442acbb20f4211ae4784', '546c7130cbb20f0dbb4b7584']",540d5ecacbb20f2524fc050a
6200f5c09a79477df83bd857ioBmI4oEQ9GNIcEcTqq1aw,2022-02-07 10:40:51,Станцию «Печатники» Большого кольца в Москве достроили почти наполовину,[],"['5409f15be063daa0f408ad93', '5409f416e063daa0f408b56e', '55928fdb9a794751dc83463c', '559292bf9a794751dc83866c', '5409f1e0e063daa0f408af34', '59919ba49a7947aace8e8bcf']",5433e5decbb20f277b20eca9
6203b8199a7947f9d5f3a783YxinPfqGSVKPutuvr7k8pA,2022-02-09 13:14:35,Саакашвили рассказал о четырех тайных встречах с Лукашенко в Лондоне,['619226fb9a7947e681606cc3'],"['5470d0a0cbb20fec40b24594', '54cf53389a79475377ee3d3b', '5434a7d6cbb20f0883bcf33a']",5409f11ce063da9c8b588a12
62348ff79a7947e25cb00eb0l_e1t62uSZunxTHdUocKSA,2022-03-21 04:00:22,Застройщики начали искать замену европейским лифтам в Китае и Корее. На лифты западных производителей приходится почти 30% российского рынка,['5b03d0549a794754c8b8279d'],"['559290df9a794751dc835def', '5409f294e063daa0f408b111', '5592b43f9a7947de211fc86d', '5464cc2ecbb20f8bf600dbd6', '5409f173e063daa0f408aded', '5500072e9a7947a5746c732a']",540d5eafcbb20f2524fc0509
626904379a79476b098141e7NszAhHEyRyuyRIyOsQmP-Q,2022-04-27 09:53:31,В офисе Зеленского сообщили о готовности Украины «взять» Приднестровье,['604f2c199a79478ec0029eae'],"['546227e6cbb20fd8d05686b3', '5409f15de063daa0f408ada8', '621a3d0c9a794728d449ae5e', '5409f2fae063daa0f408b1c4']",5409f11ce063da9c8b588a12
625466659a7947f2ca07bf13tHummTxjSc2mG9xiB0ceOg,2022-04-11 17:43:34,Москва ответит на внесение 20 российских авиакомпаний в черный список ЕС,['5a8d11a39a7947c5e1550980'],"['5409f1cae063daa0f408aeef', '597756199a79474420caf05f', '54353661cbb20fbfe0c535e8', '5409f16ae063daa0f408adda']",5409f11ce063da9c8b588a12
625036669a79474709cfc815NcbCw8XyQvKIpPMxxCqswg,2022-04-09 22:00:37,Макрон против Ле Пен. Во Франции стартуют президентские выборы,['613b3f049a7947536026e824'],"['5409f15ae063daa0f408ad8a', '58fda2219a7947718b2933e1', '547b0741cbb20f5b8c5ab185', '621a3d0c9a794728d449ae5e', '58abcf539a7947f18bc079eb']",5409f11ce063da9c8b588a12
628a42119a79477b673856e9-CdGwjcBQ2mhoXSON6_t4w,2022-05-22 14:17:26,Лукашенко прибыл в Сочи на переговоры с Путиным,[],"['5470d0a0cbb20fec40b24594', '58abcf539a7947f18bc079eb', '5409f140e063daa0f408ad1d', '542d1e28cbb20f862ac2c1f6', '5436ab66cbb20f05e8166497', '5409f309e063daa0f408b1dd']",5409f11ce063da9c8b588a12
620922a79a794725884f29a4EHtF6qp_TIWz8zwj4pkR0A,2022-02-13 19:12:19,Австрия отвергла отказ от Nord Stream 2 без вторжения России на Украину,['5e1ddee09a7947609de2f69b'],"['5409f226e063daa0f408afd3', '5efb5a5b9a79473bf986d838', '5409f15de063daa0f408ada8']",5409f11ce063da9c8b588a12
623680429a79475f37d937f1xHYqmfpOT0SfsBmqpordkw,2022-03-20 01:33:22,"Гинцбург заявил, что назальная вакцина от COVID-19 является бустерной",[],"['60001d189a79473cc91b256d', '5577f72f9a7947f6177effbc', '5e8ec7799a7947848604a99e', '60cc2b489a7947b296493579']",5433e5decbb20f277b20eca9
627921769a79477b0e59da36VCcyxSgpTh6gqE864tgO1A,2022-05-09 14:59:18,Bloomberg узнал об отъезде Калви из России до начала спецоперации,['5a8d11a39a7947c5e1550980'],"['5409f140e063daa0f408ad1d', '5c66a9ff9a7947a23491199d', '55069f189a7947f24c29d989', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
6201c91d9a7947406b77e42acDviEvjbRiSUSqLp4zjTbg,2022-02-08 01:45:47,В Госдепе не стали комментировать сообщения о размещении THAAD на Украине,[],"['5409f37fe063daa0f408b2ba', '5409f15de063daa0f408ada8', '542bb09fcbb20f14d61fabcb']",5409f11ce063da9c8b588a12
620fc2179a7947a14c82c955epDFvMcjQdWcTI2pvy4rJA,2022-02-18 16:00:16,Путин поручил выплатить беженцам из Донбасса по 10 тыс. руб.,"['619226fb9a7947e681606cc3','54254690cbb20fa485b88cc9']","['58abcf539a7947f18bc079eb', '5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94']",5409f11ce063da9c8b588a12
626a40d89a7947572c756892vz4xc2B6RyK2p3gOJiax6Q,2022-04-28 07:26:11,Крупнейший производитель сигарет не исключил передачу бизнеса в России,[],"['5409f29ae063daa0f408b141', '5409f159e063daa0f408ad86', '5409f294e063daa0f408b111', '59e7699d9a794784016da73a']",540d5eafcbb20f2524fc0509
6273b28d9a794782b2ac16f8nxMNCaYiRcSQeaatNl6Vlw,2022-05-05 11:49:00,Приднестровское ТВ сообщило о стрельбе у границы с Украиной,[],"['546227e6cbb20fd8d05686b3', '5409f15de063daa0f408ada8', '5428324dcbb20f2cd90fafc1']",5409f11ce063da9c8b588a12
626930149a794782b3d4f5659W40-zmISFeTidxMRhmanw,2022-04-27 12:07:54,МИД объявил о высылке трех норвежских дипломатов,['57f797ee9a7947a5681d187e'],"['5409f1a3e063daa0f408ae98', '5409f23de063daa0f408b020', '5409f15de063daa0f408ada8', '542bb09fcbb20f14d61fabcb']",5409f11ce063da9c8b588a12
6246e65d9a79475c340178a1ITD_rn8rSf-3lAAQYK1Gcw,2022-04-01 12:40:49,Прокурор запросил для редакторов Doxa два года исправительных работ,['59a9400f9a79470c57a3a420'],"['56324b229a7947d3f10ce478', '54f6e36d9a7947e987d6c796', '54b974a59a794748a0224e69']",5409f11ce063da9c8b588a12
626bf26d9a794704d96ab027iZqqX-toQFmklMQLbk6EXw,2022-04-29 14:15:11,Минюст впервые исключил из реестра СМИ-иноагентов двух человек,[],"['5409f14fe063daa0f408ad68', '5a19b9d59a7947e173874358', '555c46449a79476d6130d09a']",5409f11ce063da9c8b588a12
626980769a794725b9c141b1Lu5yIXSYTVSO3lRzdk8ezQ,2022-04-27 18:02:49,Bloomberg узнал о планах итальянской Eni открыть рублевый счет,['60bf2f0f9a79475cc856c5a1'],"['54dc84999a79477970b4fbb8', '5409f21ee063daa0f408afc1', '542ebd48cbb20f49621bd9a0', '5449485ccbb20f34c57be10d', '5409f20ee063daa0f408af99']",5409f11ce063da9c8b588a12
620962b29a7947324c3577casN594_bWSu-iTRWAFiTSBw,2022-02-13 20:15:43,Зампостпреда России в ООН спрогнозировал спад западной военной риторики,[],"['5409f1b7e063daa0f408aec4', '5409f1a9e063daa0f408aea5', '5409f15de063daa0f408ada8', '5409f1a3e063daa0f408ae98']",5409f11ce063da9c8b588a12
62417da79a7947de6ceccabeMTuIJJ1MT4e1AucsTE2XJw,2022-03-28 10:58:43,Песков объяснил предупреждение Роскомнадзора об интервью Зеленского,"['54244e01cbb20f03076b236d','5b4c70ae9a79472e05ca3037']","['542580eacbb20f48618cb28b', '5409f262e063daa0f408b095', '59e769ab9a794784016dbf12', '545caa9ecbb20f366651641e', '5409f297e063daa0f408b11c', '5409f17fe063daa0f408ae28']",5409f11ce063da9c8b588a12
625f491c9a79475da0d33438_dP9wfyLQcCNeZZkv18-OA,2022-04-20 00:00:48,Украина восстановила связь между ЧАЭС и госрегулятором атомной энергии,[],"['5409f15de063daa0f408ada8', '542bdd97cbb20f0fa512c320', '548d753b2ae596c9c09ec851']",5409f11ce063da9c8b588a12
625fd7e19a7947066b407c06zUHiXa_ySLKsyKjDdSgleg,2022-04-20 10:57:26,В Кремле назвали тему совещания Путина с металлургами,[],"['545caa9ecbb20f366651641e', '58abcf539a7947f18bc079eb', '5445ffa3cbb20f31af6847d4', '55e8321e9a794748f4d282bd']",540d5eafcbb20f2524fc0509
624c19bb9a794752bf834e22NBL_8S44SraWsjXlwKbBWg,2022-04-06 04:00:12,оценили полную замену трамваев и троллейбусов в России,['606dc7aa9a7947c368c1d46c'],"['559295279a794751dc83b3f0', '55c2283b9a794767c2ca4789', '5424974fcbb20ff68d5114c2', '5922af7a9a7947df34282d51', '549418149a79478b39fd2151']",540d5eafcbb20f2524fc0509
623fc03a9a794769eef8326a-7oQHxduQAa0icfOupTF6A,2022-03-27 02:08:46,Посол назвал «полетом фантазий» слова о претензиях Польши на Калининград,[],"['54366a01cbb20f810ba70f41', '5452416ecbb20f7a50a90408', '5409f140e063daa0f408ad1d', '56d978eb9a7947540900fcd6']",5409f11ce063da9c8b588a12
6243560b9a794711c1e075eePWky2Z0fQB-Xz4kOmulvsg,2022-03-29 19:08:24,Губернатор сообщил о взрывах под Белгородом,['61811d649a7947d02fdf5d95'],"['5427a33acbb20f0fc60a86a4', '54d1c0889a794742bd31d6e1', '5fb59f349a794750d2f066a4']",5409f11ce063da9c8b588a12
62011ab69a794709c4162346n6nrSpA9SMCsqlYZ7H13Kg,2022-02-07 13:33:42,В Казахстане заподозрили силовиков в бездействии во время протестов,['60bf2f0f9a79475cc856c5a1'],"['543cfb50cbb20f4768f54642', '544e1f8fcbb20f7c92ac4e1b', '5409f237e063daa0f408b000']",5409f11ce063da9c8b588a12
620722049a7947a708d2a687WELDDKf9SJOTvp2W79Ke8g,2022-02-12 04:01:28,Сервисы путешествий назвали популярные у россиян направления 14 февраля,"['619226fb9a7947e681606cc3','5f9064d69a794754c4d2c453']","['54dea93a9a7947e485fbea99', '57ce9ef19a7947293704f13d']",5433e5decbb20f277b20eca9
623b22219a7947598697339bfUjUenBOTn6embmRSHkvfg,2022-03-24 05:12:00,24.02 — 24.03. Инфографика,[],"['621a3d0c9a794728d449ae5e', '54366a01cbb20f810ba70f42', '54266f90cbb20f90d7881129', '5409f294e063daa0f408b111']",5409f11ce063da9c8b588a12
5f92bea39a7947522989725anJKpH0TQRQuVH_QA56sSMg,2022-02-11 13:31:05,Следите за брошками: сигналы Эльвиры Набиуллиной. Фотогалерея,"['5f71b0719a794740b0ce312f','5cc163e09a794725db340099']","['5409f144e063daa0f408ad26', '5409f1ede063daa0f408af4a', '54cb7b789a7947e87ac45e10', '5409f174e063daa0f408adf9', '5f92dade9a794762939576c2']",5409f11ce063da9c8b588a18
625757ca9a7947700feaec83-57H9m7qQQWrzEjYSYaaYA,2022-04-13 23:07:58,На борту ракетного крейсера «Москва» из-за пожара сдетонировал боезапас,['5edf68259a79470758e7ab2d'],"['5816b26d9a794721f26b93f9', '559293bd9a794751dc8399d3', '5458821ecbb20feed14fd08a']",5433e5decbb20f277b20eca9
620fb2669a79479b57f447a4KX6YBb-sRPiSEYQAWbnftw,2022-02-18 15:20:40,Полиция ЛНР перешла на усиленный режим работы,[],"['5409f15de063daa0f408ada8', '5409f1a2e063daa0f408ae94', '5444f159cbb20f1b736b0303', '5409f37be063daa0f408b2ae']",5409f11ce063da9c8b588a12
628201039a7947e9fde98653Qc5leGRRTO2feOAlfm5BwA,2022-05-16 10:23:04,Как выглядело полное лунное затмение. Фоторепортаж,[],"['5409f144e063daa0f408ad26', '5607fecd9a794733ebf615b3']",5433e5decbb20f277b20eca9
6246c9889a79474e892d761du39VTDJrTWeuvaYA1cLbPA,2022-04-01 10:07:48,Песков допустил отмену оплаты за газ в рублях при «иных условиях»,"['54244e01cbb20f03076b236d','5b4c70ae9a79472e05ca3037','54215736cbb20f5cdfa7a8ce']","['545caa9ecbb20f366651641e', '5409f15de063daa0f408ada9', '542d2d97cbb20fc67faf1128']",5409f11ce063da9c8b588a13
5f8017369a794784407ebca7toxSxkd7QIG9mCXM2_FaLA,2022-02-05 08:36:02,Как в России развивается эпидемия COVID. Инфографика,"['5e677c049a79476cbfa27e1d','5e9ed52a9a79476b73b8a15e','5b8403979a79477107927783']","['5577f72f9a7947f6177effbc', '5e8ec7799a7947848604a99e', '56a88f629a7947f5e7e9ce5f', '5409f15be063daa0f408ad93', '5e8ec7aa9a7947840f550498']",5433e5decbb20f277b20eca9
6258169a9a7947b3e92e69adRFFJuq-vR9CFFRls2sxSjA,2022-04-14 15:57:50,В 4 регионах похоронили погибших в ходе спецоперации военных,['5a9fa2e39a79470cd086f61a'],"['5444a9c5cbb20ffed561eecb', '5457db2acbb20f17cc6361ed', '5409f15de063daa0f408ada8', '621a3d0c9a794728d449ae5e', '5409f175e063daa0f408ae02', '54dc857d9a7947798a4122d9', '54b7a1829a794705610e5d9c', '54b94cfd9a794743666a9f55']",5409f11ce063da9c8b588a12
62541d699a7947c9c5466a74xBcN1PN7QxS4Yl2G4yL96Q,2022-04-11 13:17:48,В Италии «заморозили» виллу гонщика «Формулы-1» Мазепина,['60bf2f0f9a79475cc856c5a1'],"['5409f21ee063daa0f408afc1', '55928c9e9a794751dc82f5d8', '5558cdd59a7947514f9f1733', '55875c9c9a79474779406d8f', '59c2b88a9a794747706c2942']",5409f11ce063da9c8b588a12
623f3dea9a79474e02a58986NKO26QXPSuCmyDdj3zjN2A,2022-03-26 17:43:37,Байден назвал президенту Польши «священный долг» США,['5edf68259a79470758e7ab2d'],"['546e40e7cbb20f1d52dbaa55', '5409f196e063daa0f408ae65', '5551595b9a79472c8309e7a0', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
62611db69a79477a73626f6fI9JzMR5HTDWMouj6tUY7Qw,2022-04-22 06:00:48,Откуда Россия поставляет вино и что изменится из-за спецоперации,"['5432934ccbb20f0bd1aad40a','582eff1c9a7947115bf77ff6']","['5447a529cbb20f19f7d993b6', '5409f23ee063daa0f408b023', '54e149ac9a79475d96367f2e']",540d5eafcbb20f2524fc0509
62438c5d9a79471e8786f98doWc29KXYTaigdoG3CPvnoA,2022-03-29 23:10:13,Bloomberg узнал о возможной передаче Renault своей доли в АвтоВАЗе,['5edf68259a79470758e7ab2d'],"['54ec1fc89a7947086724adbe', '5409f15be063daa0f408ad97']",540d5eafcbb20f2524fc0509
6200715c9a79474fa427c1b9EnKFaoAYTiyPoc6WrEv_jQ,2022-02-07 01:47:37,В МИД указали на «двуличие стран Запада» в вопросе ядерного оружия,['619226fb9a7947e681606cc3'],"['5409f1a3e063daa0f408ae98', '542e04b5cbb20f1f21570cba']",5409f11ce063da9c8b588a12
626bac569a7947df42ee34698f4GeheGR2WXH_4aXhqd4w,2022-04-29 09:21:38,Около 20 стройкомпаний Москвы вошли в число  системообразующих,[],"['5409f15be063daa0f408ad93', '55928fdb9a794751dc83463c', '54454b14cbb20f7668b12574', '5592b44b9a7947e00d5b57bc', '568ac66e9a794733e0d70b88', '59919ba49a7947aace8e8bcf', '558010d99a7947ade766ee55', '5409f299e063daa0f408b132']",5409f11ce063da9c8b588a13
624421b59a79474b731420eb7etawws_S9up8WIb-n-YqQ,2022-03-30 11:00:09,Две трети малых и средних компаний в России сократили расходы на персонал,['5f106dd79a7947e2d2c14f68'],"['54b396299a794768a8ef558c', '57ce9ef19a7947293704f13d', '5980ff0f9a794701dc9bc80c', '5940ea139a794727e4a8718d']",540d5eafcbb20f2524fc0509
6284c6c59a794760f83af54cPHwZBXcfTsWriUaN15GNcA,2022-05-18 10:43:16,Минобороны показало видео уничтожения гаубиц США на Украине,[],"['5409f198e063daa0f408ae6b', '5409f15de063daa0f408ada8', '565059449a79475046a4f4eb', '5409f15ee063daa0f408adb0']",5409f11ce063da9c8b588a12
624be66d9a79473b0c8864565sHoC5DQRYyOR92V_ypG3A,2022-04-05 06:55:19,BFM сообщил о вызове посла России в МИД Франции,[],"['5549cf549a7947656127faac', '596cb0199a7947386664c018']",5409f11ce063da9c8b588a12
62904cc09a794702d4a459d4z_uR0HLPQoOONYuFm_fMBw,2022-05-27 04:03:43,Белгородский губернатор сообщил о гибели женщины после обстрела села,[],"['54d1c0889a794742bd31d6e1', '5fb59f349a794750d2f066a4', '54272eedcbb20f67193b15bf', '5409f15de063daa0f408ada8', '54a3bc719a79475cf558319d']",5409f11ce063da9c8b588a12
6240602f9a79478e74117fecPkDL108RRoqaFu1BwygItw,2022-03-27 13:48:30,Индия возобновила авиасообщение с Россией и другими странами,['604f2c199a79478ec0029eae'],"['542b5794cbb20f7c0ab652ca', '548b1d422ae596424c8a515d', '543e442acbb20f4211ae4784', '552e07109a79472f0ec51bd3']",5433e5decbb20f277b20eca9
62053c719a7947052e65ea98iQQIXrsdQtGwfvBADZBgdA,2022-02-10 17:27:22,Суд постановил изъять у Абызова компанию RU-COM,['619226fb9a7947e681606cc3'],"['54edece49a79479d1042e162', '54a2db859a794745b739de99', '54bd1d219a794743b536303e', '5409f145e063daa0f408ad30']",5409f11ce063da9c8b588a12
61f9a4289a7947aff9ac2e90MJQU-5LjSLGerbBgvuGl7A,2022-02-01 21:47:19,"Псаки назвала Россию лисой, которая кричит о страхе перед курами",[],"['5409f15ee063daa0f408adb0', '5409f15de063daa0f408ada8', '544ab95bcbb20f5bc127601b', '58abcf539a7947f18bc079eb']",5409f11ce063da9c8b588a12
625d12d49a794792cf32a0df-jfiDKbHThqKVstG_bb3NQ,2022-04-18 11:33:34,Экс-президент Чехии заподозрил Европу в прикрытии ненависти к России,[],"['5439d1fccbb20f0850116006', '5409f250e063daa0f408b05d', '5689615a9a7947f858ba87f2', '5409f140e063daa0f408ad1d', '5409f15de063daa0f408ada8']",5409f11ce063da9c8b588a12
