document_id,tags_text
627262b59a79471224bd5320fM_0eppNQ0KfXU6Kd8K_DQ,"['безработица', 'Владимир Путин', 'Антон Котяков']"
6293c9fc9a79476f81011ed4O9J1S09ZQYyEfz-aAmV0hw,"['Сергей Лавров', 'Украина', 'регионы']"
620e5f089a79471695a09dbbRw_L6tp9RJa-QqznYSBmRA,"['Владимир Зеленский', 'ДНР', 'ЛНР', 'суверенитет']"
623efc659a79473e214f71b3wFrqHLnpQI-V8YPG-fjxeA,"['мина', 'Турция', 'Босфор']"
61fadcfb9a794721c632ecaabjbL7bHfRmqb-caTMK2iTw,"['Роскомнадзор', 'Mediascope', 'измеритель', 'Интернет', 'измерения аудитории']"
624d86cf9a79474f75322beazNWDKtZjSky5O4bG7dHs-w,"['Украина', 'ополчение', 'оборона', 'вооружение', 'артиллерия', 'спецоперация']"
62047dbf9a794734c5e630beeJItU1w9SUe2g-On9ZHFWw,"['обнаружили тело', 'Московская область', 'Обухово']"
626bd7ac9a7947f5b5ea50cdsfXyYVb1RcGoMriPAanliQ,"['Ватикан', 'Украина', 'переговоры']"
628349f99a79475c64ae788efgyxN8ZeRj6HPqurXiy3Uw,"['МИД', 'НАТО', 'расширение', 'Швеция', 'Финляндия', 'ответ']"
621102149a7947f459a1f937dXGpM37jQ4usXDLwvcUBSw,"['Украина', 'Австрия', 'Германия', 'Франция', 'Lufthansa']"
627e16e89a794770f46ab54b7owHTI0nQf62trW-wi8nNg,"['Москва', 'метрополитен', 'Строительство', 'транспорт', 'московское метро', 'Метро', 'Андрей Бочкарев', 'градостроительство']"
625ac5199a79470a3ace0090cCoqxeBjS2O0B__EsuodYQ,"['Италия', 'корабли', 'порты', 'санкции']"
624699e99a794735a8700cd7HqMXHHPSQbOpb2sFpfIJQw,"['Белгородская область', 'авиаудар', 'нефтебаза']"
6248c7199a7947567522fd7bj9-ZiG5uTxaWzpbt024nhA,"['Чехия', 'МИД', 'дипломаты']"
626f58fc9a79475038857e4bNlix6zhYT1uvHiidpUO61Q,"['иностранцы', 'наемники', 'Военная операция на Украине']"
626172479a7947a76b1b8dd65-sBSdgoRXuDYrTKgkKM0w,"['Пентагон', 'США', 'Украина', 'военная помощь', 'гаубица', 'беспилотник', 'Джо Байден']"
609d11a69a79477cef513697kFDuNxMaSGC19_wCGjaH7A,"['высылка дипломатов', 'МИД', 'персона нон грата']"
62913dc09a7947653292af91hk7jv3fvTFG9-Z5H_3fFPQ,"['Украина', 'Петр Порошенко', 'Ирина Геращенко', 'Польша']"
628d13659a7947702a7f5151kXLA3gkNQoKcqLGK7tsO5Q,[]
6258220e9a7947b83b223a76EGvsi82dQrqWHP_KVSv0HA,"['Эмманюэль Макрон', 'Франция', 'Украина', 'геноцид', 'Военная операция на Украине']"
620b6c9d9a79476302608dbdrLKG-spvRAGVwnHQIzdu-A,"['Чукотка', 'омикрон-штамм', 'коронавирус']"
620e0bca9a7947691dc39d5daRK06pENQ7yooMS56pK40Q,"['Иван Жданов', 'ФБК', 'суд', 'приговор', 'НАО']"
624b314d9a79470c18fd2b92nWn81icJQzimQdTQTe9pIg,"['Михаил Швыдкой', 'Дега', 'картина', 'переименование', 'Великобритания']"
62469c469a794737bcce9276Bhbnst1tR_iL_cjGOaN0bw,"['ЦБ', 'физлица', 'денежный перевод']"
624fbed09a7947103570977eEdsKdpXtQpeBSX5R8gefHg,"['Lufthansa', 'авиакомпания', 'воздушное пространство', 'авиаперелеты', 'Украина']"
62520cc59a79473a9509e142hicNpVY6SciioK7xAtML5Q,"['YouTube', 'ВКонтакте', 'разработчики']"
62682dc49a79472c549fee7alVEROPvgRMCI6zkaOuN5zQ,"['Буча', 'Владимир Путин', 'Украина', 'Военная операция на Украине']"
627b5a119a794773afc39b7fzjSmUv-1TiyH9sItdolb8A,"['Мария Захарова', 'переговоры', 'Украина']"
620275659a794786a040941cFcJyHDRbSHylVDOv55Aukg,"['«Оскар»', 'мультфильм']"
620fc11d9a7947a15fea5334GOBaPLeEQ5iijnGEh6CsIw,"['мультимедиа', 'Лондон', 'Великобритания', 'шторм', 'ураган']"
629052a99a7947051f98b242qbCwGIxcSb2B-CkQKtqOwA,"['Денис Пушилин', 'ДНР', 'ПМЭФ']"
624d2a069a794721ca80f55bphuZZZ1BQ4GHZWL7yrXUdw,"['Аэропорты', 'Росавиация', 'ограничения']"
6203f6179a794714010a7e490Jw3lMbrQP-SNef9bV9tCw,"['медосвидетельствование', 'оружие', 'Минздрав']"
626a6e489a79476c770f46fa02jmsCH5S7ScT80Glm8a2g,"['безработица', 'Россия', 'увольнение', 'простой', 'риск', 'Андрей Турчак', 'Единая Россия']"
62729a469a79472c4dc2b2d6fp-Qg27NS2mKJ8O_VQ-VMw,"['наука', 'базы данных', 'РАН', 'доступ']"
627e2e8b9a79477c09a279b02NzrzvTiRk-ZyZAu-AfpUA,"['Nordic', 'продажа бизнеса']"
61fa50ae9a7947e061210739TP-huHdfRxO6tbQzbgPGew,"['Conde Nast', 'Виктор Шкулев', 'журналы', 'СМИ', 'журналистика']"
624f0d2b9a7947e35df79e40o7bOI5M6SyqANOcvoJaMDw,"['Белоруссия', 'госрегулирование цен']"
6252e0479a7947683d2760e1z2F6pmw8QJWihCtV5NALPg,"['Курская область', '«желтый» уровень опасности', 'Роман Старовойт', 'террористическая угроза', 'желтый уровень']"
620b67a79a79475fc9bf86c66ZvgzqIeSDScs4lHZvYU7Q,"['учения', 'Минобороны', 'военные']"
623d7da59a79474ac84c16695YkmqLlNQRaRnUuWJW23kQ,"['Такси', '«Яндекс. Такси»', 'Минтранс', 'законопроект']"
627283619a794723049196e9zDlsWsgfSBGyzZTQWD2TUA,"['PepsiCo', 'Вимм-Билль-Данн']"
627535379a79478f77a2274erdS0sFXGRHGDcCb1sl05cw,"['Evraz', 'металлургия']"
626143c69a79478de13eab8359kh0tadS6Wr6ciE5-8LoA,"['Дмитрий Медведев', 'Крымский мост', 'СНБО Украины', 'Алексей Данилов', 'Военная операция на Украине']"
620d8ee29a7947428551813fZnE09xv-QAueeA2-8UsprA,"['Госдепартамент США', 'Россия', 'Украина', 'вторжение']"
6209658d9a794734d6c141f0nrpfnc1iTFOKEXAR7zwQ9A,"['Владимир Зеленский', 'Джо Байден', 'телефонный разговор']"
628916a89a79473a9a92d53bnuLtbgcTRb-r-AXgOwF5aA,"['Андрей Сахаров', 'памятник', '«Музеон»', 'Нагорный Карабах']"
62110ead9a7947f71ff7a62eKAOzm5l4SfO1oWp861ZVDA,"['Владимир Зеленский', 'Украина', 'НАТО', 'Мюнхенская конференция', 'ЕС']"
627c37a29a7947cd0ec97e38o1BRKF6eR3C2oKJI_J0Npw,"['Сербия', 'Александр Вучич', 'Косово', 'Совет Европы']"
624ca4e49a794701aeb3ea84X402OR5dQ6uZy1gpTsljIA,"['Шереметьево', 'хамон', 'таможня', 'Внуково', 'Москва']"
625ea47c9a794727a70fd4c0bZP7zdPRTNOz10Uq4UQX1Q,"['Азовсталь', 'Мариуполь', 'штурм', 'гуманитарный коридор', 'спецоперация']"
6262b3f19a794711ad3cfa22QBUxTVUsRR-ntZgx5Nq-tw,"['Сергей Лавров', 'Украина', 'гарантии безопасности']"
623867269a79475fe11ece61Bty_FkIhTseUmV-Sov3wzw,"['Минобороны', 'Украина', 'Житомир', 'разведывательный центр']"
62848c2f9a794744f57c5401g2d80kTVSyikTkDcdSGlzQ,"['Аэропорты', 'ограничения', 'Росавиация', 'запрет на полеты']"
6205b6049a794725bb18ee48y8a3Pa2gQE2bVRWOOt4ojA,"['Камчатка', 'Ан-2', 'падение самолета']"
62370d239a79477ec98eac8db-CkZVdKQgCZVUtagKNCSw,"['национализация', 'Литва', 'выплата компенсаций']"
620d619f9a7947376b27bfa4Inynzi57Rha5kH_bTmf7rg,"['Госдепартамент США', 'Владимир Путин', 'Донбасс', 'геноцид']"
62018b349a79473086ded3e4qmb0zzG3SKi_ei_JNoIriQ,"['Петр Порошенко', 'Владимир Путин', 'политическое убежище']"
61f869849a7947356e11e436_6u6tkE-RY2Pj8aOuSaMRw,"['Дмитрий Кулеба', 'Украина', 'МИД', 'Западный военный округ', 'войска']"
620112339a794705c84f6b1c6PMBcWmgQe24Ha0I7p5N_Q,"['Борис Джонсон', 'Великобритания', 'Украина', 'НАТО']"
62388bb39a7947728572f160Q1qFt_TlQHiMIPCvYUwX5Q,"['валютный контроль', 'валютные операции', 'Минфин', 'ФТС', 'Банк России', 'КоАП']"
628312639a794749c3de7b10DlZzSkO1TimsnouRDYX_NA,"['Словакия', 'Минюст', 'Верховный суд', 'Украина', 'экстремизм', 'Военная операция на Украине']"
628f3eb09a7947a084e9500djDx-iBxaTKGEkTZcicxk4g,"['Москва', 'Сергей Собянин', 'Макдоналдс', 'правительство Москвы']"
6253d6a59a7947a4cd3a364eZwR05eF3TgOZR8CwC8QF6A,"['Ericsson', 'санкции', 'приостановка деятельности', 'Военная операция на Украине']"
620023ae9a79473cc42ad9b9U1ruJTiURYmbW_ImZvKvKg,"['Жозеп Боррель', 'газ', 'цены на газ', 'Евросоюз']"
625639fa9a79470258158b12FNccmqkDT_2DofttZZ8C7g,"['Анатолий Антонов', 'США', 'посольство России в США', 'химоружие', 'Госдепартамент США']"
6286de569a79471bf03a5c57VeaICpvwReuv-75iD591sA,"['Латвия', 'газ', 'Россия']"
62467cea9a79472adc07389eQoFY4XhtSGe_ADasY_zktA,"['Россия', 'вид на жительство', 'иностранные специалисты']"
627cd1159a7947fa469af5ebnpOXZywWQiuR_lUHtuEAJA,"['ФСИН', 'колонии', 'тюрьма', 'Татьяна Москалькова', 'пытки']"
623830bb9a794744f644abbbCiGOV7sHTZulrxChvPt3XQ,"['Китай', 'Украина', 'финансовая помощь', 'гуманитарная помощь']"
6201be0a9a79473d359ab3f33vI81muuQTiXxUjGYCtUIw,"['Минэкономразвития', 'Инфляция', 'прогноз', 'Россия']"
628f35c89a79479ce08b3e3aCdVz8DVMScWTjWmc-egG6Q,"['Санкт-Петербург', 'коронавирус', 'ограничения', 'COVID-19']"
628b81e39a7947db11c1964d3MiYrOkrSoOyRZ7_uZ-D6A,"['Турция', 'НАТО в Европе', 'Финляндия', 'Швеция']"
623c99a49a79470889b82b6cZiIIouG6RMaI2PnmZnEUTQ,"['патенты', 'Роспатент', 'Nike', 'Dior', 'Facebook', ""L'Oreal"", 'Mercedes-Benz']"
625192389a79471e61000fdfRyXGXg8-QBqFOYTJLMdFTA,"['Владимир Зеленский', 'Украина', 'Борис Джонсон', 'Великобритания', 'Киев']"
6278ce449a794761f201ab10mLwPEQ7rQjWK9Carck7qfA,"['«Лента.ру»', 'Парад Победы', 'антивоенная акция', 'Военная операция на Украине']"
62467ae29a794728d4058626XRoqstB8QKenjQUly9_dtA,"['Военная операция на Украине', 'Следственный комитет', 'геноцид']"
620d2e169a79472a7c01bdf6i_C5lEkKRO2ocnY1EE1rGw,"['Владимир Путин', 'МЧС', 'пожарная безопасность', 'Бизнес']"
6280fb6c9a7947ac2c847aa2uM2jFFweSXagssDYJURslg,"['Йенс Столтенберг', 'НАТО', 'концепция']"
627bfcfb9a7947bde6c274b9h15P1pIgQrmpq2DoqtwENQ,"['ВСУ', 'пытки', 'ООН', 'Военная операция на Украине']"
62540c5d9a7947c07aaae263vESBeIRPRwSoSVADNbyE2Q,"['Госзакупки', 'Уголовный кодекс', 'поправки', 'Минюст']"
623ecd629a794732880a9772TUurT7aiSq66CDbzNmCOSg,"['Калининград', 'Польша', 'история']"
623963e89a7947abb8bde135b8r4DRkhQ-mWHHzAZLySKg,"['Фармкомпании', 'лекарства', 'эректильная дисфункция']"
620df0109a79475d0e81797cVNj2u1WrT1iJ8wSDROA4yw,"['омикрон-штамм', 'коронавирус', 'симптомы', 'COVID-19', 'новости']"
62889ff49a7947203a499de25VzX0eoBTxi5GRcD8MDpMw,"['Ильхам Алиев', 'Никол Пашинян', 'Армения', 'Азербайджан', 'Брюссель', 'мирный договор']"
620554ff9a79470db162fecaEZz1JhwWRoCJsbkGIFijtw,"['Совбез РФ', 'Владимир Путин', 'иммиграция', 'Дмитрий Медведев']"
627915dd9a7947763047c505chXBWbKnTreIuU875m_jEg,"['посол России', 'Польша', 'нападение', 'Варшава', 'облит краской']"
626df6059a794785e870b3beUIK2GVXhQ-yxBdbOqm2fCg,"['счастье', 'деньги', 'соцопрос', 'доходы']"
6286e91e9a79471ca91b1061k11P2W_lTYiMTrBh6n1xEQ,"['Леонид Михельсон', 'НОВАТЭК', 'профессии', 'инженер']"
6203ba0f9a7947fabfe5262f0fZvCsnEQpGnJxc1JVfMRg,"['Инфляция', 'цены', 'ключевая ставка', 'импорт']"
620a65209a79470d79d942edwc3xSVc7Qg2o0YJgZhfrwg,"['пропавшая студентка', 'СПбГУ', 'США']"
6273e1d59a7947197f2b84f98gPTht5MSMGznT5L8GReZQ,"['Казахстан', 'Референдум', 'Конституция', 'Касым-Жомарт Токаев', 'поправки в Конституцию']"
62873a1e9a794736062b8aaavxHNiwaHQbyiS4qsHVT6YA,"['Следственный комитет', 'Шамиль Басаев', 'банда Хаттаба', 'Дагестан']"
62911bcc9a79475b0709d3b2wqSTT6MiRayFBkOmFW0p0w,"['Белгородская область', 'обстрел', 'Вячеслав Гладков']"
620b915d9a794776ddccaba4esLU5taQTmuBDteguchC7A,"['Украина', 'учения', 'Минобороны', 'войска']"
624a744e9a7947b7ce2d590bW9ylHdJRQSuXKHxSNI-dRw,"['дорожные камеры', 'штрафы', 'ГИБДД']"
625b1d669a79471fcb4d20150sk8H6YEQXWmEtZ1UkCI7Q,"['Великобритания', 'СК', 'пленный', 'Мариуполь']"
6239a29c9a7947cb0376c8df0SPOhsSGTN-llolSj4_vWQ,"['переговоры', 'Украина', 'Дмитрий Песков', 'Кремль', 'Военная операция на Украине']"
62049abf9a79473b948acfa6pmnxai8QRAStVvvbC_iZ4A,"['Дмитрий Босов', 'уголовное дело', 'СК']"
61fd15909a794769206f44a394w9-E9aQKuxKLxY-eR8IA,"['Deutsche Welle', 'Москва']"
626e655f9a79471d2241a03bnk2rEOHORZqLFF2zf-9-8A,"['Курская область', 'железнодорожный мост', 'Роман Старовойт', 'обрушение']"
620a44889a7947817308835aUHz9diYOQZaxSaNvzYuR9A,"['Украина', 'ВС Украины', 'Эдуард Басурин']"
626790489a7947e2696082f8_TFhTdPqQe2hZsWnsW-OMQ,"['Эстония', 'кокаин', 'таможня', 'Эквадор']"
6200e7a59a7947763ba0c298WEhF1f7fSyOFx46ACj7jCA,"['Афганистан', 'Талибан', 'санкции', 'терроризм', 'ООН', 'МИД']"
623c83769a794758e856a6ecP0y66HW2TwCmC5pTg51c4g,"['Украина', 'обмен пленными', 'Татьяна Москалькова', 'Военная операция на Украине']"
626c148f9a794713f2b83268llpQDRIFT0y5ae0AEkRGIg,"['Мария Захарова', 'МИД', 'YouTube', 'блокировка']"
625e48179a7947fad80f0a3cqgIe0uDuRP-5vz--qpgM9g,"['Илон Маск', 'Twitter']"
61fef83b9a7947f3eff2e752cM-_ZmaOSKy25ZLFIzAt9Q,"['переводы', 'Western Union']"
627fe43c9a794770f3556d93czA01gBWTTuf_Qa17Jlglw,"['ПВО', 'Точка-У', 'Сумская область', 'Минобороны']"
6283b3b99a79470a2663a4bc3WSnLWn0QBiSAzPi-18rLw,"['Херсонская область', 'Марат Хуснуллин', 'присоединение к России']"
624ffdfe9a794728ec7c467dHQ1IoqxqQVGO0FpTHp6fCA,"['бытовые отходы', 'Виктория Абрамченко', 'мусор', 'свалки']"
6264dca99a79471192e19411mccGrXalQKSKfN4YkkfSyg,"['США', 'политик', 'сенатор']"
6244720d9a794774f92319fdPAAAW5hlSrW3A5hrGPsD_g,"['Сергей Кириенко', 'российские артисты', 'санкции', 'финансовая поддержка']"
628e09099a794735b2743fb8BIEPLkWlR7GO8b0LLX5fsA,"['МЧС', 'заместитель министра', 'увольнение', 'Владимир Путин', 'Александр Куренков', 'ФСБ', 'отставки']"
624afd409a7947f816f4166bdBslvpjlRBWDXuGWzNxefg,"['Литва', 'санкции', 'закрытие границы', 'Военная операция на Украине']"
624a9c789a7947ca4b56c337omOFzLTiQxuuLvBZAPuAfQ,"['Автобус', 'Подмосковье', 'ДТП', 'Новорижское шоссе']"
623326679a794756b8f2a9689gvGuGVAQdSks_mvJUPH0g,"['мультимедиа', 'гуманитарная помощь', 'Украина', 'Донбасс', 'животные', 'собаки', 'Военная операция на Украине']"
6203b04e9a7947f39a7c04f9qy1XDNoUQ3GBeAionL5UTQ,"['переговоры', 'Россия', 'Украина', 'Европейский Союз']"
626430a29a794772f1d5fe14cW9uKqbkS6e8t4sAV0sYSg,"['Минобороны', 'Одесса', 'аэродром', 'Украина', 'Игорь Конашенков']"
627cd9799a7947ff7ed685c24einFLtFQhCdQuORlzTE0Q,"['Банки', 'реструктуризация кредитов', 'Просроченная задолженность']"
61fc044d9a79470bc19e60d5LhYn72KfRd2ZGZQLVDryIg,"['Санкт-Петербург', 'МВД', 'ГИБДД']"
628355dc9a794760eaa49d00TWqP3Wz4R2SJ1rgN3c_hVw,"['Дмитрий Песков', 'Владимир Путин']"
620a3ccd9a79477c5bae76e2rGRiVUylTi277MxC543SNQ,"['Владимир Зеленский', 'Олаф Шольц', 'переговоры']"
6248193e9a79472cd1ac3a14wOFIuoU2TRGIXia-8QqvDQ,"['Антигуа и Барбуда', 'Роман Абрамович', 'яхты']"
6271fb959a7947e569a710a5x12m-c2XSV-CzaYbEXlSdQ,"['Минтранс', 'пилоты', 'простой', 'отток кадров', 'зарубежные авиакомпании']"
625336929a79477b318fd4e0cui1VRYOQ3yGCGUCYI-caQ,"['Марин Ле Пен', 'Эмманюэль Макрон', 'президентские выборы', 'Франция']"
61fd2ed79a7947772ea6bc7ejE7WRYzTTOyOR-y7QpM05g,"['СПЧ', 'Валерий Фадеев', 'Сайди Янгулбаев', 'Чечня', 'СК России', 'Александр Бастрыкин']"
6276a7cc9a7947e9fcaa45900Uf19leURsmZJUiblwQptA,"['Азовсталь', 'Мариуполь', 'эвакуация', 'Военная операция на Украине']"
6250d8399a794776031175e4OQodsCU9SbuFcVlVnLWjPw,"['Владимир Путин', 'Борис Ельцин', 'НАТО', 'Билл Клинтон']"
627e898e9a794722ec1a77b1D6z0dIZbQuulEQjE4LDaug,"['Мосбиржа', 'обмен валюты', 'ОАЭ', 'сум', 'Узбекистан', 'Армения']"
623ed88f9a794735439197075EMHNYubQkmwBT4_9pLHbg,"['ПГХ', 'газ', 'Украина', 'Евросоюз']"
61fe62709a7947cf08ad03fdYwVAPBxxTBaiQLiMDhfykA,"['новости', 'М-7', 'Балашиха']"
620dfa709a794760c7a371c9p_KgKNM3RWuHYjAs7dPv7A,"['ДНР', 'обстрел', 'Украина']"
620f09a59a79474b7b8ee1c3fSdTR9j6SI-kKYYuu4oSMw,"['США', 'Украина', 'Восточная Европа', 'ООН']"
623d53059a79473772136f3eezJoRfM8Sf-IB1KyxMUVFw,"['Дмитрий Медведев', 'Украина']"
626dfc6b9a794701b8b0f683F6LWOGA2SwqZSk3iK7BG-g,"['Сингапур', 'санкции', 'энергоносители', 'цены на нефть']"
622628279a7947c6c137810djWepXpH3RF6Kepwqg_Zj6w,"['Аэрофлот', 'S7', '«Уральские авиалинии»', 'международные рейсы', 'авиация']"
624d6c239a794742c18aa20afLa-7JnsSZOPRnDEPj-edQ,"['дефолт', 'Дмитрий Песков']"
62087d3b9a7947fb94e29e7aPVE3fovnTKGT6sBNraWrTA,"['Энтони Блинкен', 'Украина', 'дипломатия']"
620f98fc9a79478b4b3515f5VLgGzAUdQY--mTbEkMqIIQ,"['Александр Лукашенко', 'Владимир Путин', 'меню', 'переговоры']"
62776f5b9a794710d3f3d5b6JEnm7Z1MT1KFCZzQ9pQLwA,"['военнопленные', 'Мариуполь', 'Украина', 'морпехи', 'ВСУ', 'Военная операция на Украине']"
62066c5b9a794773c2ab3b22xMy_ua0-QKOSod98DbnBSw,"['нефть', 'газ', 'уголь', 'углеродный налог', 'парниковый эффект', 'Минэкономразвития', 'стратегия']"
623da0b99a79475f4211d193sDRxaTo5TDG1oLJyF0I0QA,"['священник', 'Белгородская область']"
61fb40979a794738c8e0c130BM49cv3MSVql0aTOA5X0TA,"['Красноярск', 'школы', 'отмена занятий', 'минирование']"
620f4eba9a79476079276a6eZb65qzCKQG24r3OH-3xiKA,"['фантастика', 'писатель', 'иллюстратор', 'переводчик', 'новости']"
6250d4819a79477508a580d4cpH4Be1KS96eUMQ8Ct0ExA,"['Николас Мадуро', 'Венесуэла', 'Военная операция на Украине', 'Запад']"
61fcefb19a794751630b4630YZmam_5gQdGP54i_hpwliQ,"['Роснефть', 'поставки нефти', 'Китай', 'Сечин']"
625c6e959a79476ba6a05064yxZriXPARJmhuKnRF8YR8w,"['Марин Ле Пен', 'Франция', 'выборы президента Франции', 'Европарламент']"
626b97169a7947d4b2cba50dKHTQOrclQUK5l_FocKelxQ,"['Kinder', 'Ferrero', 'Руанда', 'сальмонеллез']"
6200cd819a79476923f77107yC4N9MCISWKA7vNggSPfSw,"['новости', 'Подмосковье', 'Сбербанк', 'банкомат', 'взрыв', 'грабитель']"
6255368f9a79472bc93118151xD1989LQHqdBWn8GY7v0g,"['благотворительный фонд', 'благотворительность', 'пожертвования', 'лекарства', 'пожилые', 'бездомные', 'животные', '«Подари жизнь»']"
626a3be29a794754e3bb75cc8Qk-_yNVT6GeXD86s7DfIg,"['банкноты', 'рубли', 'Центробанк']"
626273b89a7947f3891cd663I8lBS0nEQ7adXk4Zqd6Xmg,"['Банки', 'мошенники', 'переводы', 'Карты']"
625239449a794741100c3064WzW2nvYfSzK-hx47GCLLXw,"['термоядерное оружие', 'Дональд Трамп', 'Россия']"
62660d739a794755712a47e4JQkHsi-JThiT_UHOAqyRwQ,"['военные расходы', 'США', 'Россия']"
626ecb599a794736e44f6246ESNS4eAOS4-nV9xPa_Hfag,"['Филипп Киркоров', 'Маргарита Симоньян', 'Максим Галкин']"
5e2fe9459a79479d102bada6RlUORmFKSCeQIU3k31TQyw,"['коронавирус', 'главные новости', 'последние новости']"
628d22459a794774234f86beLQ3Zs6bJQLGR5-hMa97qYA,"['Техас', 'стрельба в школе']"
625ff3e49a794714ac31ca49aBLIIf78TD2eGt5Lg6t_cQ,"['Владимир Путин', 'история', 'государство', 'Рюрик']"
62471c4c9a7947758b38382aw41ZmOgGQIK_MaQCLz1_hQ,"['Иран', 'санкции', 'США', 'Россия']"
6268d9f99a794756f6075410Fpy4xX7pT3ivHwdGmN5Qqw,"['газ', 'транзит', 'Болгария', 'Венгрия']"
627ea43e9a794729a5bc751d3ZbnYcB0Roya5ZGYuOuihw,"['Украина', 'Виктор Медведчук', 'Нафтогаз Украины', 'автозаправки', 'национализация']"
6238da019a79478d72f90e58VutA0piMSeWWi_uvq921UA,"['Роскомнадзор', 'блокировка', 'запрещенный контент']"
6287f37d9a794782694e5c0dOtQPCbt6SNSVVKTMiNTMbw,"['Женева', 'пожары', 'Аэропорт']"
6280a67d9a7947989997f209xnr1WrKkSS2w5KNapsFmaA,"['Турция', 'Швеция', 'Финляндия', 'НАТО']"
6282da309a79474181c112dfOgGyjq48Qzu-1Va_lXTcsg,"['Мали', 'госпереворот']"
6268de899a794757f8ca2d11qzGsoF2bSHivWBK-GR3zkg,"['Индия', 'нефть', 'санкции', 'Совкомфлот']"
624167229a7947d1bd8ef039o194vJYTSRONLXAkUuMQVQ,"['эвакуация', 'Украина', 'мирные жители', 'Военная операция на Украине']"
6286b5449a794711c79fbac4ioKTudqARzOPYH3ZTRkTNA,"['Василий Небензя', 'пшеница', 'зерно', 'экспорт зерна', 'ООН', 'продовольствие']"
627ce8c29a79470677ddf70edYYtCDh4SjWIQEVTIip2AQ,"['Газпром', 'Германия', 'газ', 'санкции']"
624143649a7947c22027fb46ygtDYX20SZy-AM8IBf32XQ,"['МС-21', 'США', 'двигатели', 'самолеты', 'ОАК']"
6200f5c09a79477df83bd857ioBmI4oEQ9GNIcEcTqq1aw,"['Москва', 'метрополитен', 'Строительство', 'градостроительство', 'транспорт', 'Андрей Бочкарев']"
6203b8199a7947f9d5f3a783YxinPfqGSVKPutuvr7k8pA,"['Александр Лукашенко', 'Михаил Саакашвили', 'Лондон']"
62348ff79a7947e25cb00eb0l_e1t62uSZunxTHdUocKSA,"['лифты', 'санкции', 'жилая недвижимость', 'Коммерческая недвижимость', 'поставки', 'логистика']"
626904379a79476b098141e7NszAhHEyRyuyRIyOsQmP-Q,"['Приднестровье', 'Украина', 'Военная операция на Украине', 'Молдавия']"
625466659a7947f2ca07bf13tHummTxjSc2mG9xiB0ceOg,"['Росавиация', 'российские авиакомпании', 'черный список', 'ЕС']"
625036669a79474709cfc815NcbCw8XyQvKIpPMxxCqswg,"['Франция', 'Эмманюэль Макрон', 'Марин Ле Пен', 'Военная операция на Украине', 'Владимир Путин']"
628a42119a79477b673856e9-CdGwjcBQ2mhoXSON6_t4w,"['Александр Лукашенко', 'Владимир Путин', 'Россия', 'Белоруссия', 'Сочи', 'переговоры']"
620922a79a794725884f29a4EHtF6qp_TIWz8zwj4pkR0A,"['Австрия', 'Северный поток-2', 'Украина']"
623680429a79475f37d937f1xHYqmfpOT0SfsBmqpordkw,"['Александр Гинцбург', 'коронавирус', 'COVID-19', 'вакцинация от COVID-19']"
627921769a79477b0e59da36VCcyxSgpTh6gqE864tgO1A,"['Россия', 'Майкл Калви', 'отъезд', 'Военная операция на Украине']"
6201c91d9a7947406b77e42acDviEvjbRiSUSqLp4zjTbg,"['Госдепартамент США', 'Украина', 'вооружение']"
620fc2179a7947a14c82c955epDFvMcjQdWcTI2pvy4rJA,"['Владимир Путин', 'ДНР', 'ЛНР']"
626a40d89a7947572c756892vz4xc2B6RyK2p3gOJiax6Q,"['сигареты', 'производство', 'санкции', 'Japan Tobacco']"
6273b28d9a794782b2ac16f8nxMNCaYiRcSQeaatNl6Vlw,"['Приднестровье', 'Украина', 'стрельба']"
626930149a794782b3d4f5659W40-zmISFeTidxMRhmanw,"['МИД', 'Норвегия', 'Украина', 'вооружение']"
6246e65d9a79475c340178a1ITD_rn8rSf-3lAAQYK1Gcw,"['Дорогомиловский суд', 'прокурор', 'митинги']"
626bf26d9a794704d96ab027iZqqX-toQFmklMQLbk6EXw,"['Минюст', 'СМИ-иноагенты', 'иноагенты']"
626980769a794725b9c141b1Lu5yIXSYTVSO3lRzdk8ezQ,"['российский газ', 'Италия', 'поставки газа', 'Eni', 'Газпромбанк']"
620962b29a7947324c3577casN594_bWSu-iTRWAFiTSBw,"['ООН', 'Запад', 'Украина', 'МИД']"
62417da79a7947de6ceccabeMTuIJJ1MT4e1AucsTE2XJw,"['Роскомнадзор', 'интервью', 'Владимир Зеленский', 'Дмитрий Песков', 'Кремль', 'СМИ']"
625f491c9a79475da0d33438_dP9wfyLQcCNeZZkv18-OA,"['Украина', 'МАГАТЭ', 'Чернобыльскя АЭС']"
625fd7e19a7947066b407c06zUHiXa_ySLKsyKjDdSgleg,"['Дмитрий Песков', 'Владимир Путин', 'совещание', 'металлурги']"
624c19bb9a794752bf834e22NBL_8S44SraWsjXlwKbBWg,"['трамваи', 'троллейбусы', 'господдержка', 'Перевозки пассажиров', 'общественный транспорт']"
623fc03a9a794769eef8326a-7oQHxduQAa0icfOupTF6A,"['Польша', 'посол', 'Россия', 'Калиниград']"
6243560b9a794711c1e075eePWky2Z0fQB-Xz4kOmulvsg,"['взрыв', 'Белгородская область', 'Вячеслав Гладков']"
62011ab69a794709c4162346n6nrSpA9SMCsqlYZ7H13Kg,"['Казахстан', 'КНБ', 'полиция']"
620722049a7947a708d2a687WELDDKf9SJOTvp2W79Ke8g,"['День святого Валентина', 'Опрос']"
